project_name,district,market_segment,tenure,lease_start_year,transaction_count,median_psf,avg_psf_5yr_ago,appreciation_1yr,appreciation_3yr,appreciation_5yr,annualized_appreciation,resale_annualized_appreciation,new_sale_proportion,has_new_launch_bias,appreciation_momentum,data_coverage,source,updated
VILLA MARTIA,D15,Outside Central Region,Freehold,,8,1736.0,,-3.5555555555555562,10.784939374601144,,,4.423733409113906,0.0,False,-1.0,3yr,ura_data,2026-06-10
EVERITT EDGE,D15,Rest of Central Region,Freehold,,8,1486.0,1353.0,-10.884557721139432,9.024211298606023,9.83000739098301,1.8929655947353075,1.8929655947353075,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
AXIS @ SIGLAP,D15,Outside Central Region,Freehold,,8,1544.0,1399.0,,25.73289902280129,10.364546104360262,2.4961129036242813,2.4961129036242813,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
MEIER SUITES,D15,Rest of Central Region,Freehold,,8,2113.0,1763.5,3.7819253438113876,21.12353109773575,19.818542670825057,4.623924896123666,4.623924896123666,0.0,False,-0.168,5yr,ura_5yr_cagr,2026-06-10
SUNSHINE MANSIONS,D15,Outside Central Region,Freehold,,8,1607.5,1250.5,1.8694550063371285,4.383116883116878,28.548580567772895,6.479700615903372,6.479700615903372,0.0,False,-0.922,5yr,ura_5yr_cagr,2026-06-10
AQUENE,D15,Outside Central Region,Freehold,,8,1792.0,1270.5,23.20385012031625,25.052337752965805,41.04683195592287,8.978502028626224,8.978502028626224,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
THE BEACON EDGE,D15,Rest of Central Region,Freehold,,8,1932.0,1722.0,13.446858485026425,3.3431398769724563,12.195121951219523,2.9185108634282253,2.9185108634282253,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
IVORY,D15,Rest of Central Region,Freehold,,8,1272.0,,,-5.074626865671639,,,1.9211137795045685,0.0,False,,3yr,ura_data,2026-06-10
PALMERA RESIDENCE,D15,Outside Central Region,Freehold,,8,1592.5,1045.0,,3.8812785388127935,52.39234449760766,15.07678413286242,15.07678413286242,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
EAST COURT,D15,Rest of Central Region,Freehold,,8,,,,,,,,0.0,False,,none,ura_data,2026-06-10
IDYLLIC RESIDENCES,D15,Outside Central Region,Freehold,,7,1584.0,1293.0,-3.3557046979865723,2.590673575129543,22.50580046403712,4.143298892305003,4.143298892305003,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
POSHGROVE EAST,D15,Outside Central Region,Freehold,,7,1872.0,,11.229946524064172,-3.4553893759669885,,,6.175856828538673,0.0,False,1.0,3yr,ura_data,2026-06-10
PEACH GARDEN,D15,Rest of Central Region,Freehold,,7,1880.0,,1.5667206915181087,11.111111111111116,,,4.097818719155444,0.0,False,-0.427,3yr,ura_data,2026-06-10
DE CASALLE,D15,Outside Central Region,Freehold,,7,1616.0,1169.0,-7.0195627157652485,7.518296739853625,38.237810094097526,6.6904063089958665,6.6904063089958665,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
BELLA CASITA,D15,Rest of Central Region,Freehold,,7,1739.0,,-3.0117122141662067,-1.8623024830699775,,,3.0513776547098415,0.0,False,-0.478,3yr,ura_data,2026-06-10
DE CENTURION,D15,Rest of Central Region,Freehold,,7,2035.0,1669.0,11.415275116342727,10.718171926006526,21.929298981425994,4.045096030075124,4.045096030075124,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
THE VANDERLINT,D15,Rest of Central Region,Freehold,,7,1678.0,1540.0,-1.1196228638774341,-2.893518518518523,8.96103896103897,1.7312186824785192,1.7312186824785192,0.0,False,-0.57,5yr,ura_5yr_cagr,2026-06-10
SERAYA RESIDENCES,D15,Rest of Central Region,Freehold,,7,1894.0,1532.0,3.8661913901837153,,23.629242819843334,5.446046745661826,3.8661913901837153,0.143,False,-0.316,5yr,ura_5yr_cagr,2026-06-10
THE AMERY,D15,Outside Central Region,Freehold,,7,1887.5,1365.5,,18.19035691922355,38.22775540095202,8.4298392587548,8.4298392587548,0.0,False,-0.473,5yr,ura_5yr_cagr,2026-06-10
EASTVILLE APARTMENTS,D15,Rest of Central Region,Freehold,,7,1698.0,1404.0,,15.667574931880113,20.940170940170933,4.867917691872781,4.867917691872781,0.0,False,0.071,5yr,ura_5yr_cagr,2026-06-10
THE GLACIER,D15,Outside Central Region,Freehold,,7,1610.0,1116.0,,19.970193740685538,44.26523297491038,9.594919087366293,9.594919087366293,0.0,False,-0.588,5yr,ura_5yr_cagr,2026-06-10
SERAYA VILLE,D15,Rest of Central Region,Freehold,,7,1502.0,1270.0,1.4864864864864824,-2.213541666666663,18.267716535433067,4.283729134143877,4.283729134143877,0.0,False,-0.559,5yr,ura_5yr_cagr,2026-06-10
PALM VISTA,D15,Outside Central Region,Freehold,,7,1705.0,,12.839179351422892,8.841366102776881,,,10.666093771766704,0.0,False,1.0,3yr,ura_data,2026-06-10
HAIG ELEVEN,D15,Rest of Central Region,Freehold,,7,1714.5,1394.0,1.00147275405007,13.693633952254647,22.991391678622676,5.3097735564904935,5.3097735564904935,0.0,False,-0.862,5yr,ura_5yr_cagr,2026-06-10
CRESCENDO BUILDING,D15,Outside Central Region,Freehold,,7,1328.0,,,12.114816378218652,,,5.1325382715189605,0.0,False,,3yr,ura_data,2026-06-10
STRAITS RESIDENCES,D15,Rest of Central Region,Freehold,,7,1852.0,1353.0,,13.376186103458831,36.88100517368811,11.031888999107231,11.031888999107231,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
BUTTERWORTH VIEW,D15,Rest of Central Region,Freehold,,7,1550.0,,,3.609625668449201,,,3.515796964635509,0.0,False,,3yr,ura_data,2026-06-10
STILLZ RESIDENCE,D15,Rest of Central Region,Freehold,,7,1078.0,,,-14.103585657370521,,,-4.581292558902628,0.0,False,,3yr,ura_data,2026-06-10
VERANDA,D15,Outside Central Region,Freehold,,7,1355.5,787.0,,-1.632801161103048,72.23634053367218,19.869381145894206,19.869381145894206,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
SUNSHINE REGENCY,D15,Rest of Central Region,Freehold,,7,1363.0,1023.0,,-15.315315315315313,33.23558162267839,10.037337634217213,10.037337634217213,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
THE AMBROSIA,D15,Outside Central Region,Freehold,,7,1661.0,1394.0,,14.512237159600128,19.15351506456242,6.015399170322144,6.015399170322144,0.0,False,-0.236,5yr,ura_5yr_cagr,2026-06-10
EASTWIND MANSIONS,D15,Rest of Central Region,Freehold,,6,1486.0,,-6.540880503144653,2.553485162180813,,,0.8440180149617005,0.0,False,-1.0,3yr,ura_data,2026-06-10
11 AMBER ROAD,D15,Rest of Central Region,Freehold,,6,2204.5,,4.330336015144343,21.66114790286975,,,5.023860325443952,0.0,False,-0.578,3yr,ura_data,2026-06-10
16 @ AMBER,D15,Rest of Central Region,Freehold,,6,1977.0,1619.0,-3.3960420229660393,12.329545454545453,22.1124150710315,4.0763287137795645,4.0763287137795645,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
DUNMAN PLACE,D15,Rest of Central Region,Freehold,,6,2019.0,,2.800407331975552,18.312335188983297,,,7.9096801573551145,0.0,False,-0.661,3yr,ura_data,2026-06-10
THE AMBRA,D15,Outside Central Region,Freehold,,6,1727.0,,-4.37430786267996,22.395464209780293,,,5.181977339516131,0.0,False,-1.0,3yr,ura_data,2026-06-10
THE SILVER FIR,D15,Rest of Central Region,Freehold,,6,1825.0,1449.0,,8.37292161520189,25.94893029675638,4.722233609856241,4.722233609856241,0.0,False,-0.386,5yr,ura_5yr_cagr,2026-06-10
PROSPERO VILLE,D15,Outside Central Region,Freehold,,6,1011.0,1006.0,-33.04635761589404,-35.23382447149264,0.497017892644136,0.09920654438602128,0.09920654438602128,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
HAIG APARTMENTS,D15,Rest of Central Region,Freehold,,6,1376.0,1069.0,-11.111111111111116,-13.350125944584379,28.718428437792333,5.178784054763197,5.178784054763197,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
ESPIRA SPRING,D15,Outside Central Region,Freehold,,6,1289.5,,-6.760665220535067,-3.408239700374527,,,-0.8631717335555122,0.0,False,-1.0,3yr,ura_data,2026-06-10
SPRINGVALE,D15,Outside Central Region,Freehold,,6,1795.0,1283.0,7.35645933014355,23.793103448275854,39.90646921278254,6.9467421088853065,6.9467421088853065,0.0,False,0.082,5yr,ura_5yr_cagr,2026-06-10
THE TREELINE,D15,Outside Central Region,Freehold,,6,1450.0,1281.0,-8.343868520859676,2.473498233215543,13.19281811085089,3.1465527691624473,3.1465527691624473,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
EMPRADO SUITES,D15,Outside Central Region,Freehold,,6,1702.0,,6.842435655994983,15.861130020422065,,,5.4502236547155025,0.0,False,0.311,3yr,ura_data,2026-06-10
WHITESCAPE,D15,Outside Central Region,Freehold,,6,1870.0,1409.0,,,32.71823988644429,7.3328480374199145,7.3328480374199145,0.0,False,,5yr,ura_5yr_cagr,2026-06-10
EAST GALLERIA,D15,Rest of Central Region,Freehold,,6,2029.5,1447.0,6.647398843930641,81.6920322291853,40.255701451278505,8.825364669006808,8.825364669006808,0.0,False,-0.436,5yr,ura_5yr_cagr,2026-06-10
ST PATRICK'S LOFT,D15,Outside Central Region,Freehold,,6,1796.0,1510.0,6.083874778499698,26.836158192090398,18.940397350993376,4.431699639225273,4.431699639225273,0.0,False,0.33,5yr,ura_5yr_cagr,2026-06-10
LEVILLE ISUITES,D15,Rest of Central Region,Freehold,,6,1754.0,,,4.529201430274132,,,2.239523390063858,0.0,False,,3yr,ura_data,2026-06-10
SANDY EIGHT,D15,Rest of Central Region,Freehold,,6,1899.0,,2.151694459386766,10.406976744186046,,,5.074724241458783,0.0,False,-0.263,3yr,ura_data,2026-06-10
SERAYA 9,D15,Rest of Central Region,Freehold,,6,1671.0,,6.636885768985312,9.287115761935905,,,3.814274751555602,0.0,False,0.708,3yr,ura_data,2026-06-10
CHAPEL LODGE,D15,Rest of Central Region,Freehold,,6,1701.0,,5.619372865569705,11.61417322834646,,,5.64760916762217,0.0,False,0.35,3yr,ura_data,2026-06-10
VITRA,D15,Rest of Central Region,Freehold,,6,1720.0,1326.5,,4.3689320388349495,29.664530719939684,6.710043795611753,6.710043795611753,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
THE ARIEL,D15,Rest of Central Region,Freehold,,6,1574.0,1340.0,7.220708446866486,12.912482065997132,17.462686567164187,4.10581356179105,4.10581356179105,0.0,False,0.623,5yr,ura_5yr_cagr,2026-06-10
THE RAMFORD,D15,Rest of Central Region,Freehold,,6,1837.0,,0.6575342465753531,-0.5952380952380931,,,-0.29806325614235574,0.0,False,0.171,3yr,ura_data,2026-06-10
JOO CHIAT MANSIONS,D15,Rest of Central Region,Freehold,,6,1349.0,1263.5,,0.0,6.766917293233088,1.6504196383541503,1.6504196383541503,0.0,False,-0.33,5yr,ura_5yr_cagr,2026-06-10
LE MERRITT,D15,Outside Central Region,Freehold,,6,1698.0,,,13.654618473895574,,,6.608920111731531,0.0,False,,3yr,ura_data,2026-06-10
ESPIRA RESIDENCE,D15,Outside Central Region,Freehold,,6,1190.0,1120.0,,-1.1217282924802618,6.25,2.041377547933698,2.041377547933698,0.0,False,-0.483,5yr,ura_5yr_cagr,2026-06-10
D' FRESCO,D15,Rest of Central Region,Freehold,,6,,1200.5,,,,,14.540532248181881,0.0,False,,none,ura_data,2026-06-10
EAST SIGNATURE,D15,Outside Central Region,Freehold,,5,1779.0,1448.0,44.04858299595142,11.67608286252355,22.859116022099446,5.281447303702014,5.281447303702014,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
KATONG GARDENS,D15,Rest of Central Region,Freehold,,5,1940.0,,12.8563118091914,39.468008626887126,,,8.672247747746331,0.0,False,-0.06,3yr,ura_data,2026-06-10
OLLOI,D15,Rest of Central Region,Freehold,,5,2227.0,1776.0,,13.131826263652524,25.394144144144136,4.629813480051381,,0.2,True,-0.051,5yr,ura_5yr_cagr,2026-06-10
SUITES TWENTY-TWO,D15,Outside Central Region,Freehold,,5,1365.0,1196.5,-13.662239089184059,3.6446469248291535,14.08274132887588,2.6701011024168997,2.6701011024168997,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
ROSE MAISON,D15,Rest of Central Region,Freehold,,5,1299.5,,-13.251001335113488,1.7619420516836293,,,0.5838980125910664,0.0,False,-1.0,3yr,ura_data,2026-06-10
FINLAND GARDENS,D15,Outside Central Region,Freehold,,5,1645.0,,1.1063306699446773,10.033444816053505,,,2.4191524060426683,0.0,False,-0.448,3yr,ura_data,2026-06-10
THE ELEGANCE @ CHANGI,D15,Rest of Central Region,Freehold,,5,1515.0,888.0,27.740303541315335,,70.60810810810811,11.275597111757186,11.275597111757186,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
HOMEY GARDENS,D15,Outside Central Region,Freehold,,5,1531.0,,-8.24093497153131,-0.4551365409622865,,,-0.15194292993185865,0.0,False,-1.0,3yr,ura_data,2026-06-10
AQUARINE GARDENS,D15,Outside Central Region,Freehold,,5,1731.0,1386.0,3.839232153569294,27.890653860362026,24.891774891774897,4.545842672684475,4.545842672684475,0.0,False,-0.141,5yr,ura_5yr_cagr,2026-06-10
MARINE VIEW MANSIONS,D15,Rest of Central Region,Freehold,,5,2311.0,1628.0,,25.52960347637154,41.95331695331694,9.15317837640548,9.15317837640548,0.0,False,-0.129,5yr,ura_5yr_cagr,2026-06-10
THE ADARA,D15,Rest of Central Region,Freehold,,5,1984.5,1678.0,,12.055335968379444,18.265792610250298,4.2833050215405954,4.2833050215405954,0.0,False,-0.053,5yr,ura_5yr_cagr,2026-06-10
EAST VIEW,D15,Rest of Central Region,Freehold,,5,2027.0,1567.0,2.0644511581067393,,29.35545628589662,6.646397114010916,6.646397114010916,0.0,False,-0.916,5yr,ura_5yr_cagr,2026-06-10
TAIPAN REGENCY,D15,Rest of Central Region,Freehold,,5,1507.0,,,19.2246835443038,,,6.036502067488625,0.0,False,,3yr,ura_data,2026-06-10
CAMELODGE,D15,Outside Central Region,Freehold,,5,1469.0,,,27.8503046127067,,,8.534361507340105,0.0,False,,3yr,ura_data,2026-06-10
LIVINGSTON MANSIONS,D15,Outside Central Region,Freehold,,5,1416.0,1154.0,,5.35714285714286,22.70363951473138,5.248123432595531,5.248123432595531,0.0,False,-0.692,5yr,ura_5yr_cagr,2026-06-10
ROSE VILLE,D15,Rest of Central Region,Freehold,,5,1559.0,1320.0,-2.4405506883604544,3.450564034505632,18.106060606060616,4.248075425000919,4.248075425000919,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
ONAN SUITES,D15,Rest of Central Region,Freehold,,5,1683.0,1478.0,,31.07476635514019,13.870094722598104,3.3004992535322186,3.3004992535322186,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
TEMBELING CENTRE,D15,Rest of Central Region,Freehold,,5,1440.0,1276.0,3.299856527977041,10.982658959537561,12.852664576802496,3.0689743664293223,3.0689743664293223,0.0,False,0.046,5yr,ura_5yr_cagr,2026-06-10
PALM LOFT,D15,Rest of Central Region,Freehold,,5,1267.0,1126.0,0.0,-14.852150537634412,12.522202486678502,2.993438147402494,2.993438147402494,0.0,False,-0.599,5yr,ura_5yr_cagr,2026-06-10
EQUATORIAL APARTMENTS,D15,Rest of Central Region,Freehold,,5,1882.0,,8.535178777393316,5.611672278338942,,,2.7675397576194527,0.0,False,1.0,3yr,ura_data,2026-06-10
THE MONTAGE,D15,Outside Central Region,Freehold,,5,1800.0,1358.0,18.187787261982933,20.805369127516784,32.54786450662739,7.298384642081368,7.298384642081368,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
ONE @ PULASAN,D15,Rest of Central Region,Freehold,,5,1405.0,1239.0,-9.935897435897434,-9.237726098191212,13.39790153349476,3.193241444369632,3.193241444369632,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
GOLD LEAF MANSIONS,D15,Outside Central Region,Freehold,,5,1545.0,,5.030591434398368,4.497801826175185,,,8.190605413833719,0.0,False,0.706,3yr,ura_data,2026-06-10
TEMBELING RESIDENCE,D15,Rest of Central Region,Freehold,,5,1855.0,1567.0,,6.6705002875215635,18.37906828334397,4.308266848630238,4.308266848630238,0.0,False,-0.417,5yr,ura_5yr_cagr,2026-06-10
PRESTIGE LOFT,D15,Outside Central Region,Freehold,,5,1186.0,,,-26.517967781908304,,,-12.470012521363083,0.0,False,,3yr,ura_data,2026-06-10
HAIG RESIDENCES,D15,Rest of Central Region,Freehold,,5,1682.0,1330.5,,13.802435723951278,26.41863960916948,8.127718019980579,8.127718019980579,0.0,False,-0.705,5yr,ura_5yr_cagr,2026-06-10
COSTA ESTE,D15,Outside Central Region,Freehold,,5,1243.0,1235.0,,-17.436067751577543,0.6477732793522373,0.21545986351345636,0.21545986351345636,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
SHIRO,D15,Outside Central Region,Freehold,,5,1321.0,1375.5,,-6.7090395480225995,-3.962195565249005,-1.3385695937593756,-1.3385695937593756,0.0,False,-0.18,5yr,ura_5yr_cagr,2026-06-10
FLORA EAST,D15,Rest of Central Region,Freehold,,5,1294.0,1152.0,,12.326388888888884,12.326388888888884,3.950663510020158,3.950663510020158,0.0,False,0.032,5yr,ura_5yr_cagr,2026-06-10
THE VERTE,D15,Outside Central Region,Freehold,,5,1676.0,1145.0,,18.194640338504932,46.375545851528386,13.541904830772179,13.541904830772179,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
PALAZZETTO,D15,Rest of Central Region,Freehold,,5,,1611.0,,,,,1.1418361104539088,0.0,False,,none,ura_data,2026-06-10
KOON SENG COURT,D15,Rest of Central Region,Freehold,,5,,1232.0,,,,,,0.0,False,,none,ura_data,2026-06-10
MERIDIAN 38,D15,Outside Central Region,Freehold,,4,1596.5,1353.0,12.906647807637906,,17.9970436067997,3.3651704808227434,,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
JOO CHIAT VERBENA,D15,Outside Central Region,Freehold,,4,1438.0,,-1.641586867305067,25.589519650655014,,,,0.0,False,-1.0,3yr,ura_data,2026-06-10
SILAHIS APARTMENTS,D15,Outside Central Region,Freehold,,4,1562.0,,13.147410358565747,17.62048192771084,,,,0.0,False,1.0,3yr,ura_data,2026-06-10
MADEIRA COURT,D15,Outside Central Region,Freehold,,4,1742.0,,26.6909090909091,20.17937219730941,,,,0.0,False,1.0,3yr,ura_data,2026-06-10
STRAITS MANSIONS,D15,Rest of Central Region,Freehold,,4,2224.0,,0.2705139765554643,11.98388721047332,,,,0.0,False,-0.745,3yr,ura_data,2026-06-10
CANTIZ @ RAMBAI,D15,Rest of Central Region,Freehold,,4,1497.0,1193.0,5.869872701555878,,25.48197820620286,5.83890527733244,,0.0,False,0.006,5yr,ura_5yr_cagr,2026-06-10
SUNSHINE GRANDEUR,D15,Outside Central Region,Freehold,,4,1480.0,,,22.112211221122102,,,,0.0,False,,3yr,ura_data,2026-06-10
ONE K GREENLANE,D15,Rest of Central Region,Freehold,,4,1586.0,1240.0,17.134416543574595,14.76121562952244,27.903225806451616,6.345807791234659,,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-10
SERAYA BREEZE,D15,Rest of Central Region,Freehold,,4,1898.0,1399.0,,32.91316526610644,35.66833452466047,7.924395154665431,,0.0,False,0.609,5yr,ura_5yr_cagr,2026-06-10
G RESIDENCES,D15,Outside Central Region,Freehold,,4,1438.0,1279.0,,-7.0158422243776215,12.431587177482406,2.9726964586922255,,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
JC RESIDENCE,D15,Rest of Central Region,Freehold,,4,1525.0,1275.0,0.9933774834437026,9.949531362653218,19.6078431372549,4.577899541242969,,0.0,False,-0.717,5yr,ura_5yr_cagr,2026-06-10
GREENLANE APARTMENT,D15,Rest of Central Region,Freehold,,4,1476.0,1170.0,0.7852509388869944,,26.15384615384615,5.980294970901889,,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
HAIG TEN,D15,Rest of Central Region,Freehold,,4,1439.0,,-17.724413950829042,-11.555009219422253,,,,0.0,False,-1.0,3yr,ura_data,2026-06-10
ST PATRICK'S GREEN,D15,Outside Central Region,Freehold,,4,2031.0,,,13.84529147982063,,,,0.0,False,,3yr,ura_data,2026-06-10
RESIDENCE 66,D15,Outside Central Region,Freehold,,4,1087.0,1375.0,-17.49525616698292,,-20.945454545454545,-5.706509718860497,,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-10
SEA AVENUE RESIDENCES,D15,Rest of Central Region,Freehold,,4,1608.0,1596.5,,-3.942652329749108,0.7203257124960949,0.17959702221628238,,0.0,False,-0.299,5yr,ura_5yr_cagr,2026-06-10
SUNNY PARC,D15,Outside Central Region,Freehold,,4,1455.0,,2.9359745313052743,32.393084622383995,,,,0.0,False,-1.0,3yr,ura_data,2026-06-10
ESTIQUE,D15,Rest of Central Region,Freehold,,4,1511.0,,,9.097472924187722,,,,0.0,False,,3yr,ura_data,2026-06-10
STILL MANSIONS,D15,Outside Central Region,Freehold,,4,1446.0,,,9.049773755656098,,,,0.0,False,,3yr,ura_data,2026-06-10
THE ODEON KATONG,D15,Rest of Central Region,Freehold,,4,1620.0,,,-0.8567931456548328,,,,0.0,False,,3yr,ura_data,2026-06-10
MAYA,D15,Rest of Central Region,Freehold,,4,1575.0,1338.0,,17.493472584856406,17.71300448430493,5.5864402367789,,0.0,False,0.049,5yr,ura_5yr_cagr,2026-06-10
LA MEYER,D15,Rest of Central Region,Freehold,,4,1787.0,,,-1.59691629955947,,,,0.0,False,,3yr,ura_data,2026-06-10
KNOX VIEW,D15,Outside Central Region,Freehold,,4,1614.5,,,23.527161438408562,,,,0.0,False,,3yr,ura_data,2026-06-10
RADIX,D15,Outside Central Region,Freehold,,4,1445.5,1164.0,,,24.18384879725086,7.486776465314371,,0.0,False,,5yr,ura_5yr_cagr,2026-06-10
THE EASTSIDE,D15,Rest of Central Region,Freehold,,4,,,,,,,,0.0,False,,none,ura_data,2026-06-10
WORTHINGTON,D15,Rest of Central Region,Freehold,,4,,1284.5,,,,,,0.0,False,,none,ura_data,2026-06-10
ROYALE MANSIONS,D15,Rest of Central Region,Freehold,,4,,1108.0,,,,,,0.0,False,,none,ura_data,2026-06-10
H RESIDENCES,D15,Outside Central Region,Freehold,,4,,1294.5,,,,,,0.0,False,,none,ura_data,2026-06-10
THE SUNNIDORA,D15,Outside Central Region,Freehold,,3,1634.0,1277.0,,,27.95614722004698,6.356806531521886,,0.0,False,,5yr,ura_5yr_cagr,2026-06-10
CANARY VILLE,D15,Outside Central Region,Freehold,,3,1637.0,,,-0.3045066991473777,,,,0.0,False,,3yr,ura_data,2026-06-10
ALPHA APARTMENTS,D15,Rest of Central Region,Freehold,,3,1075.0,1103.0,,,-2.5385312783318237,-0.5129415128280912,,0.0,False,,5yr,ura_5yr_cagr,2026-06-10
CENTRINA,D15,Rest of Central Region,Freehold,,3,1327.5,,-12.950819672131153,,,,,0.0,False,,1yr,ura_data,2026-06-10
CASTLE LOFT,D15,Outside Central Region,Freehold,,3,1517.0,,1.1333333333333417,,,,,0.0,False,,1yr,ura_data,2026-06-10
THE BECCAGAYLE,D15,Outside Central Region,Freehold,,3,1609.0,,9.084745762711854,16.341287057122187,,,,0.0,False,0.728,3yr,ura_data,2026-06-10
