Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,000",120 to 130,"1,300 to 1,400",Aug-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Aug-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,500",120 to 130,"1,300 to 1,400",Aug-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"2,750",40 to 50,500 to 600,Aug-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Aug-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Aug-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Aug-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,400",90 to 100,"1,000 to 1,100",Aug-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"3,500",120 to 130,"1,300 to 1,400",Aug-23
HEDGES PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,4,"5,200",120 to 130,"1,300 to 1,400",Aug-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,2,"3,100",60 to 70,600 to 700,Aug-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,2,"4,600",130 to 140,"1,400 to 1,500",Aug-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"4,200",120 to 130,"1,300 to 1,400",Aug-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Aug-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"3,100",40 to 50,500 to 600,Aug-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,1,"3,000",60 to 70,600 to 700,Aug-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"2,850",40 to 50,500 to 600,Aug-23
THE INFLORA,FLORA DRIVE,17,Non-Landed Properties,3,"4,200",90 to 100,"1,000 to 1,100",Aug-23
THE JOVELL,FLORA DRIVE,17,Non-Landed Properties,2,"4,000",60 to 70,600 to 700,Aug-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,2,"4,000",130 to 140,"1,400 to 1,500",Aug-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,1,"3,000",60 to 70,600 to 700,Aug-23
WATERCREST,LOYANG BESAR CLOSE,17,Non-Landed Properties,NA,"3,700",120 to 130,"1,300 to 1,400",Aug-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,2,"3,350",70 to 80,700 to 800,Aug-23
SANDY PALM,JALAN LOYANG BESAR,17,Non-Landed Properties,3,"3,500",110 to 120,"1,200 to 1,300",Aug-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,2,"3,500",130 to 140,"1,400 to 1,500",Aug-23
THE INFLORA,FLORA DRIVE,17,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Aug-23
BLUWATERS 2,JALAN LOYANG BESAR,17,Non-Landed Properties,2,"3,500",80 to 90,800 to 900,Aug-23
HEDGES PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,200",70 to 80,700 to 800,Aug-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,3,"3,900",110 to 120,"1,100 to 1,200",Aug-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"3,800",110 to 120,"1,200 to 1,300",Aug-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,200",120 to 130,"1,300 to 1,400",Aug-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,3,"4,000",130 to 140,"1,400 to 1,500",Aug-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Aug-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,3,"3,200",90 to 100,"900 to 1,000",Aug-23
HEDGES PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,200",70 to 80,700 to 800,Aug-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,3,"4,000",90 to 100,"900 to 1,000",Aug-23
BLUWATERS,JALAN LOYANG BESAR,17,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Aug-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,2,"4,200",90 to 100,"1,000 to 1,100",Aug-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"3,800",120 to 130,"1,300 to 1,400",Aug-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,2,"4,000",130 to 140,"1,400 to 1,500",Aug-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,3,"4,500",130 to 140,"1,400 to 1,500",Aug-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,2,"3,200",60 to 70,600 to 700,Aug-23
BLUWATERS,JALAN LOYANG BESAR,17,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Aug-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"3,700",120 to 130,"1,300 to 1,400",Aug-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Aug-23
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"3,500",110 to 120,"1,200 to 1,300",Aug-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"5,200",170 to 180,"1,800 to 1,900",Aug-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Aug-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,NA,"2,400",40 to 50,400 to 500,Aug-23
HEDGES PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,150",90 to 100,"1,000 to 1,100",Aug-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"4,000",90 to 100,"1,000 to 1,100",Aug-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,400",110 to 120,"1,200 to 1,300",Aug-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,2,"3,800",80 to 90,800 to 900,Aug-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Aug-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"4,000",80 to 90,800 to 900,Aug-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Aug-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"4,200",140 to 150,"1,500 to 1,600",Aug-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,550",90 to 100,"900 to 1,000",Aug-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Aug-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,4,"5,050",160 to 170,"1,700 to 1,800",Aug-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Aug-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,2,"3,500",100 to 110,"1,100 to 1,200",Aug-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,4,"5,100",140 to 150,"1,500 to 1,600",Aug-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Aug-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,3,"3,400",110 to 120,"1,200 to 1,300",Aug-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"4,100",100 to 110,"1,100 to 1,200",Aug-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,900",90 to 100,"900 to 1,000",Aug-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,2,"3,300",70 to 80,700 to 800,Aug-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,2,"3,050",80 to 90,"900 to 1,000",Aug-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,700",90 to 100,"900 to 1,000",Aug-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,2,"3,300",80 to 90,"900 to 1,000",Aug-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"4,600",120 to 130,"1,200 to 1,300",Aug-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"3,000",70 to 80,800 to 900,Aug-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"4,700",140 to 150,"1,500 to 1,600",Aug-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,3,"4,300",130 to 140,"1,400 to 1,500",Aug-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"5,000",140 to 150,"1,500 to 1,600",Aug-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,3,"3,600",130 to 140,"1,400 to 1,500",Aug-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,3,"3,800",120 to 130,"1,300 to 1,400",Aug-23
SANDY PALM,JALAN LOYANG BESAR,17,Non-Landed Properties,3,"4,350",130 to 140,"1,300 to 1,400",Aug-23
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Aug-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"3,500",120 to 130,"1,300 to 1,400",Aug-23
HEDGES PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Aug-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,2,"4,000",130 to 140,"1,400 to 1,500",Aug-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,1,"3,000",60 to 70,600 to 700,Jul-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Jul-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,900",90 to 100,"900 to 1,000",Jul-23
CASA PASIR RIS,JALAN LOYANG BESAR,17,Non-Landed Properties,3,"3,500",100 to 110,"1,000 to 1,100",Jul-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,1,"2,600",60 to 70,600 to 700,Jul-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,100",90 to 100,"1,000 to 1,100",Jul-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"3,700",120 to 130,"1,200 to 1,300",Jul-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"3,100",70 to 80,800 to 900,Jul-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,2,"3,000",60 to 70,600 to 700,Jul-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,000",100 to 110,"1,000 to 1,100",Jul-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,1,"2,750",60 to 70,600 to 700,Jul-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jul-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,2,"3,200",80 to 90,800 to 900,Jul-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,1,"3,100",60 to 70,600 to 700,Jul-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"3,850",110 to 120,"1,200 to 1,300",Jul-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Jul-23
THE INFLORA,FLORA DRIVE,17,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jul-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,500",110 to 120,"1,100 to 1,200",Jul-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"4,200",120 to 130,"1,300 to 1,400",Jul-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,3,"6,000",160 to 170,"1,700 to 1,800",Jul-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,2,"4,000",80 to 90,800 to 900,Jul-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,375",80 to 90,"900 to 1,000",Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"2,750",50 to 60,500 to 600,Jul-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,3,"5,500",100 to 110,"1,100 to 1,200",Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,3,"4,500",170 to 180,"1,800 to 1,900",Jul-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"4,300",90 to 100,"1,000 to 1,100",Jul-23
HEDGES PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,1,"3,050",40 to 50,400 to 500,Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,2,"3,600",70 to 80,800 to 900,Jul-23
BLUWATERS 2,JALAN LOYANG BESAR,17,Non-Landed Properties,2,"3,200",80 to 90,800 to 900,Jul-23
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,2,"3,600",80 to 90,800 to 900,Jul-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,800",150 to 160,"1,600 to 1,700",Jul-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,3,"4,200",90 to 100,"900 to 1,000",Jul-23
COASTAL BREEZE RESIDENCES,LOYANG BESAR CLOSE,17,Non-Landed Properties,3,"3,800",100 to 110,"1,100 to 1,200",Jul-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,700",80 to 90,"900 to 1,000",Jul-23
THE INFLORA,FLORA DRIVE,17,Non-Landed Properties,2,"3,550",60 to 70,700 to 800,Jul-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,NA,"2,500",50 to 60,600 to 700,Jul-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"4,100",100 to 110,"1,100 to 1,200",Jul-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,600",120 to 130,"1,300 to 1,400",Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,2,"4,100",140 to 150,"1,500 to 1,600",Jul-23
THE JOVELL,FLORA DRIVE,17,Non-Landed Properties,2,"3,600",60 to 70,600 to 700,Jul-23
RIZ HAVEN,JALAN LOYANG BESAR,17,Non-Landed Properties,3,"4,300",90 to 100,"1,000 to 1,100",Jul-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,000",120 to 130,"1,300 to 1,400",Jul-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,4,"4,900",150 to 160,"1,600 to 1,700",Jul-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,1,"2,350",60 to 70,600 to 700,Jul-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"3,600",110 to 120,"1,200 to 1,300",Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Jul-23
HEDGES PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jul-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,3,"4,750",130 to 140,"1,400 to 1,500",Jul-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,NA,"2,000",50 to 60,600 to 700,Jul-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"4,200",120 to 130,"1,200 to 1,300",Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,2,"4,000",130 to 140,"1,400 to 1,500",Jul-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"5,500",140 to 150,"1,500 to 1,600",Jul-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,000",110 to 120,"1,100 to 1,200",Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"2,700",40 to 50,500 to 600,Jul-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"3,300",70 to 80,800 to 900,Jul-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Jul-23
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Jul-23
HEDGES PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,1,"2,850",40 to 50,400 to 500,Jul-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,2,"3,200",90 to 100,"1,000 to 1,100",Jul-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,1,"2,300",40 to 50,400 to 500,Jul-23
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Jul-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Jul-23
THE JOVELL,FLORA DRIVE,17,Non-Landed Properties,1,"3,500",40 to 50,500 to 600,Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,3,"4,300",90 to 100,"900 to 1,000",Jul-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,3,"3,800",120 to 130,"1,300 to 1,400",Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,2,"3,800",70 to 80,800 to 900,Jul-23
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Jul-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Jul-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,000",110 to 120,"1,100 to 1,200",Jul-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,550",80 to 90,"900 to 1,000",Jul-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,2,"3,300",90 to 100,"1,000 to 1,100",Jul-23
BLUWATERS 2,JALAN LOYANG BESAR,17,Non-Landed Properties,2,"2,900",70 to 80,800 to 900,Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,3,"4,500",180 to 190,"1,900 to 2,000",Jul-23
CASA PASIR RIS,JALAN LOYANG BESAR,17,Non-Landed Properties,3,"3,500",110 to 120,"1,200 to 1,300",Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,3,"3,250",180 to 190,"1,900 to 2,000",Jul-23
AVILA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"4,500",120 to 130,"1,300 to 1,400",Jul-23
THE JOVELL,FLORA DRIVE,17,Non-Landed Properties,1,"3,500",40 to 50,500 to 600,Jul-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,4,"4,500",130 to 140,"1,400 to 1,500",Jul-23
THE INFLORA,FLORA DRIVE,17,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"3,000",40 to 50,500 to 600,Jul-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"3,850",140 to 150,"1,500 to 1,600",Jul-23
THE INFLORA,FLORA DRIVE,17,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Jul-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,1,"2,900",90 to 100,"900 to 1,000",Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,3,"4,200",180 to 190,"1,900 to 2,000",Jul-23
THE JOVELL,FLORA DRIVE,17,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,Jul-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"3,900",110 to 120,"1,200 to 1,300",Jul-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Jul-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,700",100 to 110,"1,000 to 1,100",Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,3,"4,600",170 to 180,"1,800 to 1,900",Jul-23
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Jul-23
COASTAL BREEZE RESIDENCES,LOYANG BESAR CLOSE,17,Non-Landed Properties,3,"3,800",100 to 110,"1,100 to 1,200",Jul-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"4,100",120 to 130,"1,300 to 1,400",Jul-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,1,"2,750",60 to 70,600 to 700,Jul-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"3,100",80 to 90,"900 to 1,000",Jul-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,3,"4,300",100 to 110,"1,100 to 1,200",Jul-23
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-Landed Properties,3,"3,300",120 to 130,"1,300 to 1,400",Jul-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Jul-23
THE JOVELL,FLORA DRIVE,17,Non-Landed Properties,1,"3,250",40 to 50,500 to 600,Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,3,"4,500",170 to 180,"1,800 to 1,900",Jul-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"4,200",120 to 130,"1,200 to 1,300",Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,2,"4,000",130 to 140,"1,400 to 1,500",Jul-23
BLUWATERS,JALAN LOYANG BESAR,17,Non-Landed Properties,3,"3,000",100 to 110,"1,100 to 1,200",Jul-23
THE JOVELL,FLORA DRIVE,17,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jul-23
LE LOYANG,JALAN LOYANG BESAR,17,Non-Landed Properties,3,"3,800",100 to 110,"1,100 to 1,200",Jul-23
LOYANG VALLEY,LOYANG AVENUE,17,Non-Landed Properties,3,"4,500",170 to 180,"1,900 to 2,000",Jul-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,1,"2,650",60 to 70,600 to 700,Jun-23
BLUWATERS 2,JALAN LOYANG BESAR,17,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jun-23
BLUWATERS,JALAN LOYANG BESAR,17,Non-Landed Properties,2,"3,400",70 to 80,700 to 800,Jun-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,200",100 to 110,"1,100 to 1,200",Jun-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,1,"3,800",60 to 70,600 to 700,Jun-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,1,"3,000",60 to 70,600 to 700,Jun-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,2,"3,900",70 to 80,800 to 900,Jun-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",Jun-23
THE INFLORA,FLORA DRIVE,17,Non-Landed Properties,2,"3,600",60 to 70,700 to 800,Jun-23
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,250",120 to 130,"1,200 to 1,300",Jun-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,3,"5,000",120 to 130,"1,200 to 1,300",Jun-23
PARC OLYMPIA,FLORA DRIVE,17,Non-Landed Properties,2,"2,700",60 to 70,600 to 700,Jun-23
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Jun-23
THE JOVELL,FLORA DRIVE,17,Non-Landed Properties,2,"3,400",50 to 60,600 to 700,Jun-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,3,"4,000",90 to 100,"900 to 1,000",Jun-23
HEDGES PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,2,"2,850",70 to 80,700 to 800,Jun-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,1,"3,000",40 to 50,500 to 600,Jun-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"3,200",120 to 130,"1,300 to 1,400",Jun-23
PALM ISLES,FLORA DRIVE,17,Non-Landed Properties,2,"3,600",70 to 80,700 to 800,Jun-23
THE JOVELL,FLORA DRIVE,17,Non-Landed Properties,1,"3,100",40 to 50,500 to 600,Jun-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Jun-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,1,"3,000",60 to 70,600 to 700,Jun-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Jun-23
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Jun-23
THE INFLORA,FLORA DRIVE,17,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Jun-23
COASTAL VIEW RESIDENCES,JALAN LOYANG BESAR,17,Non-Landed Properties,4,"6,300",190 to 200,"2,100 to 2,200",Jun-23
ESTELLA GARDENS,FLORA ROAD,17,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Jun-23
THE INFLORA,FLORA DRIVE,17,Non-Landed Properties,2,"3,600",60 to 70,700 to 800,Jun-23
CARISSA PARK CONDOMINIUM,FLORA DRIVE,17,Non-Landed Properties,3,"3,500",120 to 130,"1,300 to 1,400",Jun-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,2,"4,000",90 to 100,"1,000 to 1,100",Jun-23
THE GALE,FLORA ROAD,17,Non-Landed Properties,1,"3,000",60 to 70,600 to 700,Jun-23
